samplename	var_	count
Dambach_a321	444	1
Dambach_a321	33	4
Dambach_a321	24	1
Dambach_a321	428	1
Dambach_a321	1106	1
Dambach_a321	81	2
Dambach_a321	147	15
Dambach_a321	281	3
Dambach_a321	658	2
Dambach_a322	1	2
Dambach_a322	2	62
Dambach_a322	34	21
Dambach_a322	3	28
Dambach_a322	303	13
Dambach_a322	349	9
Dambach_a322	5	3
Dambach_a322	6	101
Dambach_a322	82	78
Dambach_a322	364	5
Dambach_a322	10	36
Dambach_a322	11	99
Dambach_a322	12	83
Dambach_a322	53	2
Dambach_a322	44	1
Dambach_a322	36	15
Dambach_a322	13	9
Dambach_a322	693	1
Dambach_a322	229	4
Dambach_a322	16	2
Dambach_a322	61	1
Dambach_a322	17	3
Dambach_a322	18	5
Dambach_a322	19	1
Dambach_a322	21	5
Dambach_a322	1108	1
Dambach_a322	31	2
Dambach_a322	237	45
Dambach_a322	33	12
Dambach_a322	25	1
Dambach_a322	428	3
Dambach_a322	1106	1
Dambach_a322	81	1
Dambach_a322	147	9
Dambach_a322	281	5
Dambach_a322	658	1
Dambach_a323	1	1
Dambach_a323	2	100
Dambach_a323	34	19
Dambach_a323	3	18
Dambach_a323	303	13
Dambach_a323	349	2
Dambach_a323	5	9
Dambach_a323	6	65
Dambach_a323	82	76
Dambach_a323	364	1
Dambach_a323	10	21
Dambach_a323	11	78
Dambach_a323	12	112
Dambach_a323	193	1
Dambach_a323	53	2
Dambach_a323	44	4
Dambach_a323	36	13
Dambach_a323	13	7
Dambach_a323	16	8
Dambach_a323	61	3
Dambach_a323	17	1
Dambach_a323	151	1
Dambach_a323	18	2
Dambach_a323	21	1
Dambach_a323	1108	1
Dambach_a323	31	6
Dambach_a323	237	46
Dambach_a323	33	2
Dambach_a323	24	2
Dambach_a323	25	1
Dambach_a323	1111	1
Dambach_a323	147	4
Dambach_a323	658	2
Dambach_a324	1	1
Dambach_a324	2	48
Dambach_a324	34	18
Dambach_a324	3	21
Dambach_a324	303	12
Dambach_a324	349	5
Dambach_a324	5	10
Dambach_a324	6	71
Dambach_a324	82	56
Dambach_a324	364	1
Dambach_a324	10	16
Dambach_a324	11	96
Dambach_a324	12	189
Dambach_a324	44	2
Dambach_a324	36	12
Dambach_a324	13	6
Dambach_a324	693	2
Dambach_a324	229	2
Dambach_a324	16	2
Dambach_a324	61	1
Dambach_a324	62	1
Dambach_a324	17	4
Dambach_a324	18	2
Dambach_a324	21	2
Dambach_a324	31	2
Dambach_a324	237	47
Dambach_a324	33	2
Dambach_a324	24	2
Dambach_a324	428	3
Dambach_a324	1111	1
Dambach_a324	1106	4
Dambach_a324	81	1
Dambach_a324	147	6
Dambach_a324	658	4
Dambach_a325	2	1
Dambach_a325	34	18
Dambach_a325	3	30
Dambach_a325	303	9
Dambach_a325	349	4
Dambach_a325	5	7
Dambach_a325	6	68
Dambach_a325	82	10
Dambach_a325	8	1
Dambach_a325	10	17
Dambach_a325	11	121
Dambach_a325	12	236
Dambach_a325	44	5
Dambach_a325	36	1
Dambach_a325	13	1
Dambach_a325	693	3
Dambach_a325	640	1
Dambach_a325	16	3
Dambach_a325	61	5
Dambach_a325	63	1
Dambach_a325	18	8
Dambach_a325	19	2
Dambach_a325	21	6
Dambach_a325	31	4
Dambach_a325	274	1
Dambach_a325	237	90
Dambach_a325	94	1
Dambach_a325	33	6
Dambach_a325	24	5
Dambach_a325	25	1
Dambach_a325	1106	1
Dambach_a325	147	10
Dambach_a325	281	6
Dambach_a325	658	2
Dambach_a326	2	1
Dambach_a326	34	17
Dambach_a326	3	32
Dambach_a326	303	13
Dambach_a326	349	8
Dambach_a326	5	7
Dambach_a326	6	60
Dambach_a326	82	12
Dambach_a326	364	2
Dambach_a326	10	43
Dambach_a326	11	94
Dambach_a326	12	207
Dambach_a326	53	1
Dambach_a326	44	2
Dambach_a326	36	9
Dambach_a326	13	1
Dambach_a326	229	1
Dambach_a326	61	4
Dambach_a326	17	3
Dambach_a326	18	8
Dambach_a326	19	2
Dambach_a326	21	8
Dambach_a326	22	1
Dambach_a326	31	1
Dambach_a326	237	86
Dambach_a326	444	1
Dambach_a326	33	2
Dambach_a326	24	7
Dambach_a326	25	1
Dambach_a326	428	3
Dambach_a326	1111	3
Dambach_a326	1106	2
Dambach_a326	81	1
Dambach_a326	147	6
Dambach_a326	281	1
Dambach_a326	658	1
Dambach_a327	34	12
Dambach_a327	3	20
Dambach_a327	303	9
Dambach_a327	5	12
Dambach_a327	6	39
Dambach_a327	82	3
Dambach_a327	8	1
Dambach_a327	10	9
Dambach_a327	11	52
Dambach_a327	12	111
Dambach_a327	44	1
Dambach_a327	36	2
Dambach_a327	13	1
Dambach_a327	693	3
Dambach_a327	229	1
Dambach_a327	16	2
Dambach_a327	61	2
Dambach_a327	63	1
Dambach_a327	18	6
Dambach_a327	19	3
Dambach_a327	21	9
Dambach_a327	31	1
Dambach_a327	237	56
Dambach_a327	33	2
Dambach_a327	24	3
Dambach_a327	428	5
Dambach_a327	147	8
Dambach_a327	281	2
Dambach_a327	658	2
Dambach_a328	2	3
Dambach_a328	34	18
Dambach_a328	3	35
Dambach_a328	303	4
Dambach_a328	349	9
Dambach_a328	5	3
Dambach_a328	6	61
Dambach_a328	82	14
Dambach_a328	8	2
Dambach_a328	364	3
Dambach_a328	10	24
Dambach_a328	11	152
Dambach_a328	12	253
Dambach_a328	53	3
Dambach_a328	44	5
Dambach_a328	36	2
Dambach_a328	693	2
Dambach_a328	229	1
Dambach_a328	16	2
Dambach_a328	17	2
Dambach_a328	18	9
Dambach_a328	19	1
Dambach_a328	21	7
Dambach_a328	31	4
Dambach_a328	237	85
Dambach_a328	444	1
Dambach_a328	33	7
Dambach_a328	24	1
Dambach_a328	25	1
Dambach_a328	428	1
Dambach_a328	81	1
Dambach_a328	147	6
Dambach_a328	281	1
Dambach_a328	658	1
Dambach_a329	34	25
Dambach_a329	3	40
Dambach_a329	303	14
Dambach_a329	349	6
Dambach_a329	5	5
Dambach_a329	6	213
Dambach_a329	82	34
Dambach_a329	10	15
Dambach_a329	11	79
Dambach_a329	12	68
Dambach_a329	53	3
Dambach_a329	44	3
Dambach_a329	36	66
Dambach_a329	13	24
Dambach_a329	229	1
Dambach_a329	61	4
Dambach_a329	62	1
Dambach_a329	17	2
Dambach_a329	63	2
Dambach_a329	18	4
Dambach_a329	19	4
Dambach_a329	21	6
Dambach_a329	339	1
Dambach_a329	31	2
Dambach_a329	237	26
Dambach_a329	444	1
Dambach_a329	33	5
Dambach_a329	24	1
Dambach_a329	25	1
Dambach_a329	1111	1
Dambach_a329	1106	1
Dambach_a329	147	3
Dambach_a329	281	3
Dambach_a329	658	1
Dambach_a33	1	1
Dambach_a33	2	1
Dambach_a33	34	43
Dambach_a33	3	25
Dambach_a33	303	2
Dambach_a33	5	7
Dambach_a33	6	4
Dambach_a33	82	82
Dambach_a33	8	9
Dambach_a33	10	70
Dambach_a33	11	176
Dambach_a33	92	2
Dambach_a33	12	69
Dambach_a33	53	3
Dambach_a33	44	23
Dambach_a33	48	1
Dambach_a33	229	3
Dambach_a33	16	3
Dambach_a33	61	4
Dambach_a33	62	3
Dambach_a33	17	3
Dambach_a33	63	2
Dambach_a33	18	15
Dambach_a33	19	2
Dambach_a33	21	15
Dambach_a33	237	44
Dambach_a33	33	11
Dambach_a33	24	4
Dambach_a33	1106	10
Dambach_a33	147	10
Dambach_a33	281	6
Dambach_a33	658	3
Dambach_a330	2	64
Dambach_a330	34	10
Dambach_a330	3	25
Dambach_a330	303	14
Dambach_a330	349	7
Dambach_a330	5	7
Dambach_a330	6	170
Dambach_a330	82	46
Dambach_a330	10	18
Dambach_a330	11	80
Dambach_a330	12	34
Dambach_a330	53	3
Dambach_a330	44	2
Dambach_a330	36	11
Dambach_a330	13	108
Dambach_a330	61	2
Dambach_a330	17	1
Dambach_a330	63	1
Dambach_a330	18	6
Dambach_a330	19	2
Dambach_a330	21	3
Dambach_a330	31	2
Dambach_a330	237	23
Dambach_a330	33	1
Dambach_a330	24	1
Dambach_a330	25	1
Dambach_a330	428	2
Dambach_a330	81	1
Dambach_a330	147	5
Dambach_a330	281	3
Dambach_a330	658	3
Dambach_a331	1	1
Dambach_a331	2	101
Dambach_a331	34	6
Dambach_a331	3	20
Dambach_a331	303	13
Dambach_a331	349	10
Dambach_a331	5	1
Dambach_a331	6	202
Dambach_a331	82	32
Dambach_a331	364	1
Dambach_a331	10	13
Dambach_a331	11	73
Dambach_a331	12	17
Dambach_a331	53	2
Dambach_a331	44	4
Dambach_a331	36	27
Dambach_a331	13	14
Dambach_a331	229	1
Dambach_a331	16	1
Dambach_a331	61	3
Dambach_a331	17	7
Dambach_a331	18	10
Dambach_a331	19	1
Dambach_a331	21	1
Dambach_a331	260	2
Dambach_a331	237	29
Dambach_a331	33	3
Dambach_a331	24	1
Dambach_a331	25	1
Dambach_a331	428	1
Dambach_a331	1106	3
Dambach_a331	81	4
Dambach_a331	147	3
Dambach_a331	281	4
Dambach_a331	658	2
Dambach_a332	2	204
Dambach_a332	34	7
Dambach_a332	3	12
Dambach_a332	303	4
Dambach_a332	349	11
Dambach_a332	5	3
Dambach_a332	6	112
Dambach_a332	82	73
Dambach_a332	8	1
Dambach_a332	10	11
Dambach_a332	11	75
Dambach_a332	12	25
Dambach_a332	53	1
Dambach_a332	44	1
Dambach_a332	36	44
Dambach_a332	13	4
Dambach_a332	229	1
Dambach_a332	16	4
Dambach_a332	61	3
Dambach_a332	62	2
Dambach_a332	17	5
Dambach_a332	63	2
Dambach_a332	18	4
Dambach_a332	21	2
Dambach_a332	1108	1
Dambach_a332	31	1
Dambach_a332	237	37
Dambach_a332	33	8
Dambach_a332	24	1
Dambach_a332	428	1
Dambach_a332	1106	2
Dambach_a332	81	6
Dambach_a332	147	6
Dambach_a332	281	1
Dambach_a332	658	1
Dambach_a333	2	5
Dambach_a333	34	19
Dambach_a333	3	49
Dambach_a333	303	51
Dambach_a333	349	3
Dambach_a333	5	9
Dambach_a333	6	54
Dambach_a333	82	138
Dambach_a333	10	15
Dambach_a333	11	59
Dambach_a333	12	33
Dambach_a333	53	1
Dambach_a333	44	5
Dambach_a333	13	8
Dambach_a333	229	3
Dambach_a333	16	3
Dambach_a333	61	3
Dambach_a333	17	3
Dambach_a333	269	1
Dambach_a333	18	10
Dambach_a333	19	1
Dambach_a333	21	8
Dambach_a333	260	1
Dambach_a333	274	1
Dambach_a333	237	279
Dambach_a333	444	1
Dambach_a333	33	8
Dambach_a333	24	1
Dambach_a333	81	3
Dambach_a333	147	3
Dambach_a333	281	3
Dambach_a334	34	3
Dambach_a334	3	2
Dambach_a334	303	1
Dambach_a334	349	1
Dambach_a334	5	1
Dambach_a334	6	3
Dambach_a334	10	1
Dambach_a334	11	6
Dambach_a334	12	2
Dambach_a334	13	1
Dambach_a334	229	2
Dambach_a334	61	1
Dambach_a334	17	1
Dambach_a334	63	1
Dambach_a334	18	1
Dambach_a334	21	1
Dambach_a334	237	17
Dambach_a334	147	3
Dambach_a334	318	1
Dambach_a335	2	18
Dambach_a335	34	43
Dambach_a335	3	62
Dambach_a335	303	175
Dambach_a335	349	4
Dambach_a335	5	14
Dambach_a335	6	74
Dambach_a335	82	29
Dambach_a335	8	1
Dambach_a335	364	2
Dambach_a335	10	23
Dambach_a335	11	82
Dambach_a335	12	56
Dambach_a335	53	3
Dambach_a335	44	1
Dambach_a335	13	7
Dambach_a335	693	1
Dambach_a335	229	1
Dambach_a335	16	2
Dambach_a335	61	2
Dambach_a335	62	1
Dambach_a335	17	6
Dambach_a335	63	2
Dambach_a335	18	5
Dambach_a335	19	4
Dambach_a335	21	1
Dambach_a335	31	1
Dambach_a335	237	116
Dambach_a335	33	5
Dambach_a335	24	1
Dambach_a335	25	1
Dambach_a335	428	1
Dambach_a335	1106	1
Dambach_a335	81	3
Dambach_a335	147	6
Dambach_a336	1	1
Dambach_a336	2	8
Dambach_a336	34	25
Dambach_a336	3	48
Dambach_a336	303	157
Dambach_a336	349	5
Dambach_a336	5	14
Dambach_a336	6	92
Dambach_a336	82	11
Dambach_a336	8	3
Dambach_a336	364	4
Dambach_a336	10	25
Dambach_a336	11	92
Dambach_a336	12	39
Dambach_a336	53	2
Dambach_a336	44	5
Dambach_a336	36	1
Dambach_a336	13	4
Dambach_a336	229	2
Dambach_a336	16	2
Dambach_a336	61	1
Dambach_a336	62	1
Dambach_a336	17	1
Dambach_a336	63	1
Dambach_a336	18	10
Dambach_a336	19	3
Dambach_a336	21	6
Dambach_a336	31	4
Dambach_a336	237	94
Dambach_a336	444	4
Dambach_a336	33	8
Dambach_a336	25	1
Dambach_a336	81	3
Dambach_a336	147	6
Dambach_a336	281	3
Dambach_a337	1	1
Dambach_a337	2	13
Dambach_a337	34	32
Dambach_a337	3	2
Dambach_a337	303	56
Dambach_a337	349	9
Dambach_a337	5	64
Dambach_a337	6	33
Dambach_a337	82	62
Dambach_a337	364	1
Dambach_a337	10	9
Dambach_a337	11	90
Dambach_a337	12	60
Dambach_a337	53	10
Dambach_a337	44	68
Dambach_a337	13	3
Dambach_a337	693	1
Dambach_a337	48	1
Dambach_a337	229	5
Dambach_a337	61	2
Dambach_a337	62	1
Dambach_a337	17	3
Dambach_a337	18	10
Dambach_a337	19	2
Dambach_a337	21	6
Dambach_a337	260	2
Dambach_a337	31	2
Dambach_a337	237	118
Dambach_a337	444	2
Dambach_a337	33	6
Dambach_a337	24	2
Dambach_a337	428	5
Dambach_a337	1106	5
Dambach_a337	81	6
Dambach_a337	147	5
Dambach_a337	281	3
Dambach_a338	2	15
Dambach_a338	34	31
Dambach_a338	3	60
Dambach_a338	303	80
Dambach_a338	349	2
Dambach_a338	5	24
Dambach_a338	6	124
Dambach_a338	82	25
Dambach_a338	10	17
Dambach_a338	11	70
Dambach_a338	12	64
Dambach_a338	53	1
Dambach_a338	44	5
Dambach_a338	13	12
Dambach_a338	229	3
Dambach_a338	16	5
Dambach_a338	61	2
Dambach_a338	62	1
Dambach_a338	17	4
Dambach_a338	63	3
Dambach_a338	18	19
Dambach_a338	19	1
Dambach_a338	21	11
Dambach_a338	1105	1
Dambach_a338	31	2
Dambach_a338	237	144
Dambach_a338	33	7
Dambach_a338	24	1
Dambach_a338	25	3
Dambach_a338	428	4
Dambach_a338	1106	5
Dambach_a338	147	3
Dambach_a338	281	2
Dambach_a338	658	3
Dambach_a339	2	16
Dambach_a339	34	27
Dambach_a339	3	65
Dambach_a339	303	42
Dambach_a339	349	6
Dambach_a339	5	16
Dambach_a339	6	120
Dambach_a339	82	20
Dambach_a339	8	1
Dambach_a339	364	3
Dambach_a339	10	22
Dambach_a339	11	125
Dambach_a339	12	47
Dambach_a339	53	2
Dambach_a339	44	5
Dambach_a339	13	8
Dambach_a339	229	2
Dambach_a339	16	2
Dambach_a339	61	2
Dambach_a339	17	3
Dambach_a339	63	1
Dambach_a339	18	5
Dambach_a339	19	1
Dambach_a339	21	6
Dambach_a339	31	2
Dambach_a339	237	66
Dambach_a339	444	3
Dambach_a339	33	8
Dambach_a339	24	2
Dambach_a339	428	1
Dambach_a339	147	4
Dambach_a339	281	1
Dambach_a339	658	2
Dambach_a34	2	1
Dambach_a34	34	38
Dambach_a34	3	26
Dambach_a34	303	3
Dambach_a34	5	3
Dambach_a34	6	9
Dambach_a34	82	84
Dambach_a34	8	14
Dambach_a34	10	82
Dambach_a34	11	163
Dambach_a34	92	4
Dambach_a34	12	42
Dambach_a34	53	4
Dambach_a34	44	28
Dambach_a34	13	2
Dambach_a34	48	1
Dambach_a34	640	1
Dambach_a34	229	5
Dambach_a34	16	2
Dambach_a34	61	5
Dambach_a34	62	2
Dambach_a34	17	1
Dambach_a34	63	6
Dambach_a34	18	12
Dambach_a34	19	8
Dambach_a34	21	17
Dambach_a34	339	1
Dambach_a34	31	3
Dambach_a34	274	1
Dambach_a34	237	40
Dambach_a34	33	7
Dambach_a34	24	15
Dambach_a34	25	4
Dambach_a34	428	8
Dambach_a34	1106	12
Dambach_a34	147	13
Dambach_a34	281	4
Dambach_a34	658	4
Dambach_a340	2	14
Dambach_a340	34	26
Dambach_a340	3	78
Dambach_a340	303	42
Dambach_a340	349	9
Dambach_a340	5	19
Dambach_a340	6	150
Dambach_a340	82	21
Dambach_a340	8	2
Dambach_a340	364	1
Dambach_a340	10	33
Dambach_a340	11	72
Dambach_a340	12	39
Dambach_a340	44	5
Dambach_a340	13	7
Dambach_a340	229	7
Dambach_a340	16	1
Dambach_a340	61	3
Dambach_a340	17	6
Dambach_a340	63	1
Dambach_a340	18	16
Dambach_a340	19	2
Dambach_a340	21	8
Dambach_a340	31	5
Dambach_a340	237	116
Dambach_a340	33	6
Dambach_a340	24	3
Dambach_a340	25	2
Dambach_a340	428	3
Dambach_a340	1106	2
Dambach_a340	81	1
Dambach_a340	147	6
Dambach_a340	281	3
Dambach_a340	658	1
Dambach_a341	1	1
Dambach_a341	2	3
Dambach_a341	34	30
Dambach_a341	3	62
Dambach_a341	303	133
Dambach_a341	349	4
Dambach_a341	5	11
Dambach_a341	6	73
Dambach_a341	82	18
Dambach_a341	364	2
Dambach_a341	10	21
Dambach_a341	11	102
Dambach_a341	12	79
Dambach_a341	53	1
Dambach_a341	44	5
Dambach_a341	36	2
Dambach_a341	13	4
Dambach_a341	640	1
Dambach_a341	229	2
Dambach_a341	61	2
Dambach_a341	62	2
Dambach_a341	17	4
Dambach_a341	18	8
Dambach_a341	19	2
Dambach_a341	21	8
Dambach_a341	31	1
Dambach_a341	237	62
Dambach_a341	33	4
Dambach_a341	24	1
Dambach_a341	428	1
Dambach_a341	1106	1
Dambach_a341	147	6
Dambach_a341	658	2
Dambach_a342	1	5
Dambach_a342	2	3
Dambach_a342	34	56
Dambach_a342	3	82
Dambach_a342	303	77
Dambach_a342	349	9
Dambach_a342	5	29
Dambach_a342	6	77
Dambach_a342	82	15
Dambach_a342	333	1
Dambach_a342	8	3
Dambach_a342	364	1
Dambach_a342	10	23
Dambach_a342	11	164
Dambach_a342	12	64
Dambach_a342	53	3
Dambach_a342	44	8
Dambach_a342	229	1
Dambach_a342	16	1
Dambach_a342	61	21
Dambach_a342	62	2
Dambach_a342	17	7
Dambach_a342	18	37
Dambach_a342	19	5
Dambach_a342	21	12
Dambach_a342	339	2
Dambach_a342	31	8
Dambach_a342	237	67
Dambach_a342	33	3
Dambach_a342	24	3
Dambach_a342	25	1
Dambach_a342	428	2
Dambach_a342	1106	6
Dambach_a342	81	2
Dambach_a342	147	12
Dambach_a342	281	4
Dambach_a342	658	5
Dambach_a343	2	1
Dambach_a343	34	2
Dambach_a343	3	10
Dambach_a343	303	4
Dambach_a343	349	1
Dambach_a343	5	1
Dambach_a343	6	8
Dambach_a343	82	2
Dambach_a343	10	9
Dambach_a343	11	13
Dambach_a343	12	2
Dambach_a343	44	2
Dambach_a343	229	15
Dambach_a343	16	1
Dambach_a343	61	4
Dambach_a343	62	185
Dambach_a343	17	5
Dambach_a343	63	4
Dambach_a343	151	4
Dambach_a343	18	121
Dambach_a343	19	5
Dambach_a343	21	17
Dambach_a343	339	14
Dambach_a343	31	8
Dambach_a343	237	396
Dambach_a343	33	6
Dambach_a343	24	1
Dambach_a343	428	1
Dambach_a343	147	8
Dambach_a343	281	2
Dambach_a343	658	4
Dambach_a344	1	4
Dambach_a344	34	16
Dambach_a344	3	22
Dambach_a344	303	5
Dambach_a344	5	2
Dambach_a344	6	8
Dambach_a344	82	5
Dambach_a344	8	1
Dambach_a344	10	23
Dambach_a344	11	82
Dambach_a344	12	13
Dambach_a344	53	6
Dambach_a344	44	5
Dambach_a344	36	1
Dambach_a344	229	9
Dambach_a344	16	2
Dambach_a344	61	11
Dambach_a344	62	10
Dambach_a344	17	4
Dambach_a344	63	5
Dambach_a344	18	38
Dambach_a344	19	6
Dambach_a344	21	5
Dambach_a344	1105	3
Dambach_a344	339	10
Dambach_a344	31	5
Dambach_a344	237	559
Dambach_a344	33	7
Dambach_a344	24	4
Dambach_a344	25	3
Dambach_a344	281	3
Dambach_a344	658	1
Dambach_a345	1	2
Dambach_a345	34	14
Dambach_a345	3	21
Dambach_a345	303	1
Dambach_a345	349	3
Dambach_a345	6	7
Dambach_a345	10	25
Dambach_a345	11	67
Dambach_a345	12	4
Dambach_a345	53	4
Dambach_a345	640	1
Dambach_a345	229	2
Dambach_a345	16	5
Dambach_a345	61	3
Dambach_a345	62	3
Dambach_a345	63	3
Dambach_a345	18	26
Dambach_a345	19	1
Dambach_a345	21	26
Dambach_a345	1105	5
Dambach_a345	339	6
Dambach_a345	31	5
Dambach_a345	237	481
Dambach_a345	33	7
Dambach_a345	24	3
Dambach_a345	25	1
Dambach_a345	428	3
Dambach_a345	1106	1
Dambach_a345	147	11
Dambach_a345	281	2
Dambach_a345	658	3
Dambach_a346	1	2
Dambach_a346	34	22
Dambach_a346	3	30
Dambach_a346	303	44
Dambach_a346	349	2
Dambach_a346	5	10
Dambach_a346	6	94
Dambach_a346	82	5
Dambach_a346	364	1
Dambach_a346	10	9
Dambach_a346	11	23
Dambach_a346	12	537
Dambach_a346	53	1
Dambach_a346	44	1
Dambach_a346	229	2
Dambach_a346	16	3
Dambach_a346	61	3
Dambach_a346	62	3
Dambach_a346	17	2
Dambach_a346	18	2
Dambach_a346	19	1
Dambach_a346	21	3
Dambach_a346	1105	4
Dambach_a346	339	2
Dambach_a346	31	5
Dambach_a346	237	43
Dambach_a346	24	3
Dambach_a346	25	2
Dambach_a346	428	2
Dambach_a346	147	6
Dambach_a347	1	2
Dambach_a347	2	2
Dambach_a347	34	22
Dambach_a347	3	27
Dambach_a347	303	17
Dambach_a347	349	2
Dambach_a347	5	2
Dambach_a347	6	71
Dambach_a347	82	3
Dambach_a347	10	6
Dambach_a347	11	12
Dambach_a347	92	1
Dambach_a347	12	458
Dambach_a347	53	5
Dambach_a347	44	2
Dambach_a347	13	1
Dambach_a347	229	1
Dambach_a347	61	1
Dambach_a347	62	1
Dambach_a347	17	2
Dambach_a347	63	1
Dambach_a347	18	5
Dambach_a347	19	2
Dambach_a347	21	6
Dambach_a347	1105	7
Dambach_a347	339	1
Dambach_a347	31	3
Dambach_a347	237	24
Dambach_a347	33	7
Dambach_a347	428	4
Dambach_a347	81	1
Dambach_a347	147	11
Dambach_a347	281	1
Dambach_a348	1	2
Dambach_a348	34	23
Dambach_a348	3	53
Dambach_a348	303	52
Dambach_a348	349	1
Dambach_a348	5	10
Dambach_a348	6	119
Dambach_a348	82	4
Dambach_a348	333	1
Dambach_a348	364	1
Dambach_a348	10	14
Dambach_a348	11	72
Dambach_a348	12	437
Dambach_a348	53	2
Dambach_a348	44	4
Dambach_a348	640	2
Dambach_a348	229	2
Dambach_a348	61	9
Dambach_a348	62	2
Dambach_a348	17	4
Dambach_a348	18	15
Dambach_a348	19	6
Dambach_a348	21	7
Dambach_a348	339	2
Dambach_a348	1115	1
Dambach_a348	31	5
Dambach_a348	274	1
Dambach_a348	237	81
Dambach_a348	33	5
Dambach_a348	24	1
Dambach_a348	25	2
Dambach_a348	428	4
Dambach_a348	1106	2
Dambach_a348	81	1
Dambach_a348	147	5
Dambach_a349	1	3
Dambach_a349	2	1
Dambach_a349	34	22
Dambach_a349	3	24
Dambach_a349	303	33
Dambach_a349	349	2
Dambach_a349	5	2
Dambach_a349	6	168
Dambach_a349	82	4
Dambach_a349	8	1
Dambach_a349	364	1
Dambach_a349	10	6
Dambach_a349	11	55
Dambach_a349	12	358
Dambach_a349	53	1
Dambach_a349	44	3
Dambach_a349	13	2
Dambach_a349	229	2
Dambach_a349	16	2
Dambach_a349	61	3
Dambach_a349	17	4
Dambach_a349	18	4
Dambach_a349	19	5
Dambach_a349	21	4
Dambach_a349	1105	1
Dambach_a349	339	1
Dambach_a349	31	2
Dambach_a349	237	35
Dambach_a349	33	1
Dambach_a349	24	2
Dambach_a349	25	5
Dambach_a349	428	4
Dambach_a349	1106	1
Dambach_a349	81	2
Dambach_a349	147	7
Dambach_a349	281	1
Dambach_a35	34	28
Dambach_a35	3	13
Dambach_a35	303	2
Dambach_a35	5	3
Dambach_a35	6	1
Dambach_a35	82	29
Dambach_a35	8	11
Dambach_a35	364	1
Dambach_a35	10	26
Dambach_a35	11	83
Dambach_a35	92	1
Dambach_a35	12	305
Dambach_a35	53	1
Dambach_a35	44	3
Dambach_a35	229	1
Dambach_a35	16	1
Dambach_a35	61	2
Dambach_a35	62	5
Dambach_a35	63	1
Dambach_a35	18	4
Dambach_a35	19	1
Dambach_a35	21	9
Dambach_a35	31	3
Dambach_a35	237	17
Dambach_a35	33	4
Dambach_a35	24	9
Dambach_a35	428	3
Dambach_a35	1106	9
Dambach_a35	147	6
Dambach_a35	281	1
Dambach_a35	658	2
Dambach_a350	1	18
Dambach_a350	2	1
Dambach_a350	34	48
Dambach_a350	3	47
Dambach_a350	303	18
Dambach_a350	349	5
Dambach_a350	5	8
Dambach_a350	6	212
Dambach_a350	82	4
Dambach_a350	8	1
Dambach_a350	364	1
Dambach_a350	10	9
Dambach_a350	11	84
Dambach_a350	12	60
Dambach_a350	53	3
Dambach_a350	44	2
Dambach_a350	36	1
Dambach_a350	16	4
Dambach_a350	61	6
Dambach_a350	62	3
Dambach_a350	17	6
Dambach_a350	63	1
Dambach_a350	18	4
Dambach_a350	19	8
Dambach_a350	21	1
Dambach_a350	31	3
Dambach_a350	237	60
Dambach_a350	33	5
Dambach_a350	24	4
Dambach_a350	25	4
Dambach_a350	428	5
Dambach_a350	1106	5
Dambach_a350	81	1
Dambach_a350	147	9
Dambach_a350	281	3
Dambach_a350	658	6
Dambach_a351	1	1
Dambach_a351	2	1
Dambach_a351	34	20
Dambach_a351	3	9
Dambach_a351	303	10
Dambach_a351	349	2
Dambach_a351	5	4
Dambach_a351	6	39
Dambach_a351	82	3
Dambach_a351	364	1
Dambach_a351	10	1
Dambach_a351	11	38
Dambach_a351	12	668
Dambach_a351	53	3
Dambach_a351	229	4
Dambach_a351	16	4
Dambach_a351	61	3
Dambach_a351	17	6
Dambach_a351	18	16
Dambach_a351	19	3
Dambach_a351	21	5
Dambach_a351	1105	3
Dambach_a351	31	1
Dambach_a351	274	1
Dambach_a351	237	159
Dambach_a351	33	4
Dambach_a351	24	1
Dambach_a351	25	3
Dambach_a351	428	4
Dambach_a351	1106	13
Dambach_a351	81	2
Dambach_a351	147	8
Dambach_a351	281	2
Dambach_a351	658	3
Dambach_a352	1	3
Dambach_a352	34	20
Dambach_a352	3	31
Dambach_a352	303	10
Dambach_a352	349	2
Dambach_a352	5	6
Dambach_a352	6	75
Dambach_a352	82	2
Dambach_a352	10	8
Dambach_a352	11	45
Dambach_a352	12	273
Dambach_a352	53	3
Dambach_a352	44	1
Dambach_a352	36	1
Dambach_a352	16	2
Dambach_a352	61	2
Dambach_a352	17	1
Dambach_a352	18	16
Dambach_a352	19	4
Dambach_a352	21	11
Dambach_a352	31	4
Dambach_a352	274	1
Dambach_a352	237	194
Dambach_a352	33	3
Dambach_a352	24	3
Dambach_a352	25	4
Dambach_a352	428	1
Dambach_a352	1106	9
Dambach_a352	81	3
Dambach_a352	147	9
Dambach_a352	281	1
Dambach_a352	658	4
Dambach_a353	1	2
Dambach_a353	34	10
Dambach_a353	3	19
Dambach_a353	303	12
Dambach_a353	349	1
Dambach_a353	5	4
Dambach_a353	6	68
Dambach_a353	82	4
Dambach_a353	8	1
Dambach_a353	364	1
Dambach_a353	10	7
Dambach_a353	11	57
Dambach_a353	12	315
Dambach_a353	53	3
Dambach_a353	44	1
Dambach_a353	36	1
Dambach_a353	13	1
Dambach_a353	229	1
Dambach_a353	16	2
Dambach_a353	61	7
Dambach_a353	62	9
Dambach_a353	17	2
Dambach_a353	63	1
Dambach_a353	18	49
